id,start_date_local,name,type,moving_time,distance,elapsed_time,total_elevation_gain,max_speed,average_speed,has_heartrate,max_heartrate,average_heartrate,average_cadence,calories,device_watts,icu_average_watts,icu_normalized_watts,icu_joules,icu_intensity,icu_training_load,icu_training_load_edited,icu_rpe,pace,icu_fatigue,icu_fitness,icu_eftp,icu_variability,icu_efficiency,trainer,commute,race,sub_type,icu_ftp,icu_w_prime,p_max,threshold_pace,power_load,hr_load,pace_load,icu_resting_hr,lthr,hr_z1,hr_z2,hr_z3,hr_z4,hr_z5,hr_z6,hr_max,hr_z1_secs,hr_z2_secs,hr_z3_secs,hr_z4_secs,hr_z5_secs,hr_z6_secs,hr_z7_secs,z1_secs,z2_secs,z3_secs,z4_secs,z5_secs,z6_secs,z7_secs,sweet_spot_secs,icu_weight,icu_ignore_power,icu_ignore_hr,icu_ignore_time,icu_recording_time,icu_warmup_time,icu_cooldown_time,icu_hrrc,icu_hrrc_start_bpm,icu_power_spike_threshold,icu_pm_ftp,icu_pm_cp,icu_pm_w_prime,icu_pm_p_max,start_date,icu_sync_date,timezone,file_type,external_id,compliance,gear,description
i10048882,2022-11-01T21:24:32,"海淀区 跑步","Run",1955,6697.54,1957,4.0,4.787,3.423,true,180,160,82.42673,409,,,,,91.00664,45,,,3.4258516,21.0133,27.030563,,,,,false,false,,,,,,,45,,43,172,145,153,162,171,176,181,190,65,83,597,1182,11,16,0,,,,,,,,,58.0,false,false,false,1956,300,300,,,,,,,,2022-11-01T13:24:32Z,2022-11-01T13:58:21Z,,"fit","9898458719",,"Do-Win 战神2",
i9933252,2022-10-29T10:22:10,"门头沟区 徒步","Hike",719,992.5,3158,165.0,2.659,0.314,true,154,110,58.506096,301,,,,,48.93545,21,,,1.3803895,23.060951,27.894777,,,,,false,false,,,,,,,21,,43,172,145,153,162,171,176,181,190,3097,58,4,0,0,0,0,,,,,,,,,58.0,false,false,false,3157,0,0,,,,,,,,2022-10-29T02:22:10Z,2022-10-29T04:15:12Z,,"fit","9876148790",,"Do-Win 战神2",
i9933250,2022-10-29T10:16:19,"门头沟区 徒步","Hike",109,77.93,180,33.0,2.435,0.743,true,147,138,67.02941,19,,,,,,2,,,0.71495414,23.060951,27.894777,,,,,false,false,,,,,,,2,,43,172,145,153,162,171,176,181,190,90,31,0,0,0,0,0,,,,,,,,,58.0,false,false,false,117,0,0,,,,,,,,2022-10-29T02:16:19Z,2022-10-29T04:14:45Z,,"fit","9876148010",,"Do-Win 战神2",
i9912451,2022-10-28T20:29:30,"海淀区 跑步","Run",1222,4014.46,1225,1.0,3.592,3.278,true,178,160,83.37857,254,,,,,89.18617,27,,,3.2851555,23.07031,28.012718,,,,,false,false,,,,,,,27,,43,172,145,153,162,171,176,181,190,84,96,461,523,46,16,0,,,,,,,,,58.0,false,false,false,1222,300,300,,,,,,,,2022-10-28T12:29:30Z,2022-10-28T00:00:00Z,,"fit","9872657501",,"Do-Win 战神2",
i9883666,2022-10-27T21:13:40,"海淀区 跑步","Run",2449,8021.85,2451,1.0,5.496,3.273,true,184,156,82.90494,491,,,,,84.85281,49,,,3.2755616,22.466848,28.037119,,,,,false,false,,,,,,,49,,43,172,145,153,162,171,176,181,190,106,449,1712,115,22,18,26,,,,,,,,,58.0,false,false,false,2450,300,300,,,,,,,,2022-10-27T13:13:40Z,2022-10-27T13:56:23Z,,"fit","9867153600",,"Do-Win 战神2",
i9819392,2022-10-25T18:31:27,"海淀区 跑步","Run",1328,4011.32,1332,2.0,3.247,3.011,true,163,155,81.34496,255,,,,,85.520584,27,,,3.0205724,21.216696,28.195404,,,,,false,false,,,,,,,27,,43,172,145,153,162,171,176,181,190,85,107,1112,24,0,0,0,,,,,,,,,58.0,false,false,false,1329,300,300,,,,,,,,2022-10-25T10:31:27Z,2022-10-25T00:00:00Z,,"fit","9853807620",,"Do-Win 战神2",
i9766869,2022-10-23T21:54:06,"海淀区 跑步","Run",672,2010.02,675,0.0,3.798,2.978,true,170,149,81.346664,135,,,,,80.11878,12,,,2.9911013,23.450342,28.904276,,,,,false,false,,,,,,,12,,43,172,145,153,162,171,176,181,190,229,122,179,140,0,0,0,,,,,,,,,58.0,false,false,false,673,0,0,,,,,,,,2022-10-23T13:54:06Z,2022-10-23T00:00:00Z,,"fit","9843419541",,"Do-Win 战神2",
i9731050,2022-10-22T20:34:07,"海淀区 跑步","Run",673,2016.07,677,0.0,4.096,2.977,true,169,147,81.11875,129,,,,,76.70789,11,,,2.9956462,25.208714,29.311588,,,,,false,false,,,,,,,11,,43,172,145,153,162,171,176,181,190,299,189,96,94,0,0,0,,,,,,,,,58.0,false,false,false,673,0,0,,,,,,,,2022-10-22T12:34:07Z,2022-10-22T00:00:00Z,,"fit","9836419749",,"Do-Win 战神2",
i9696926,2022-10-21T21:20:13,"海淀区 跑步","Run",798,2018.17,806,0.0,3.182,2.505,true,149,136,79.04516,132,,,,,70.181,11,,,2.529035,27.390675,29.75281,,,,,false,false,,,,,,,11,,43,172,145,153,162,171,176,181,190,665,133,0,0,0,0,0,,,,,,,,,58.0,false,false,false,804,0,0,,,,,,,,2022-10-21T13:20:13Z,2022-10-21T00:00:00Z,,"fit","9830918665",,"Do-Win 战神2",
i9655134,2022-10-20T19:52:14,"海淀区 跑步","Run",763,2011.75,765,14.0,3.816,2.629,true,160,135,80.267975,127,,,,,68.689285,10,,,2.6366317,29.90771,30.204662,,,,,false,false,,,,,,,10,,43,172,145,153,162,171,176,181,190,536,214,11,0,0,0,0,,,,,,,,,58.0,false,false,false,763,0,0,,,,,,,,2022-10-20T11:52:14Z,2022-10-20T00:00:00Z,,"fit","9824883691",,"Do-Win 战神2",
i9582747,2022-10-18T20:06:07,"海淀区 跑步","Run",2419,8016.06,2425,12.0,3.536,3.305,true,166,153,81.8723,488,,,,,82.722275,46,,,3.3137908,38.02708,31.431017,,,,,false,false,,,,,,,46,,43,172,145,153,162,171,176,181,190,185,576,1648,12,0,0,0,,,,,,,,,58.0,false,false,false,2420,300,300,,,,,,,,2022-10-18T12:06:07Z,2022-10-18T00:00:00Z,,"fit","9812800724",,"Do-Win 战神2",
i9483482,2022-10-15T20:21:35,"海淀区 跑步","Run",6415,22018.43,6417,22.0,4.068,3.431,true,182,167,83.66598,1358,,,,,96.22655,165,,,3.4323351,48.97383,32.595776,,,,,false,false,,,,,,,165,,43,172,145,153,162,171,176,181,190,67,223,414,4400,1266,43,5,,,,,,,,,58.0,false,false,false,6415,300,300,,,,,,,,2022-10-15T12:21:35Z,2022-10-15T14:17:21Z,,"fit","9794996632",,"Do-Win 战神2",
i9407186,2022-10-12T21:40:36,"海淀区 跑步","Run",2479,8022.23,2483,1.0,3.527,3.23,true,173,160,83.409004,550,,,,,89.3345,55,,,3.236075,41.460037,30.839602,,,,,false,false,,,,,,,55,,43,172,145,153,162,171,176,181,190,90,141,897,1340,12,0,0,,,,,,,,,58.0,false,false,false,2481,300,300,,,,,,,,2022-10-12T13:40:36Z,2022-10-12T00:00:00Z,,"fit","9777371701",,"ASICS GT2000",
i9382322,2022-10-11T21:38:48,"海淀区 跑步","Run",2595,8011.44,2596,3.0,3.415,3.086,true,169,155,82.55844,553,,,,,84.11388,51,,,3.08726,39.38077,30.25745,,,,,false,false,,,,,,,51,,43,172,145,153,162,171,176,181,190,192,424,1826,154,0,0,0,,,,,,,,,58.0,false,false,false,2595,300,300,,,,,,,,2022-10-11T13:38:48Z,2022-10-11T00:00:00Z,,"fit","9770844396",,"ASICS GT2000",
i9346430,2022-10-10T20:20:44,"力量训练","WeightTraining",1680,,1683,,,0.0,true,152,117,,187,,,,,52.748478,13,,,,37.596466,29.757654,,,,true,false,false,,,,,,,13,,43,172,145,153,162,171,176,181,190,1654,30,0,0,0,0,0,,,,,,,,,58.0,false,false,false,1682,0,0,,,,,,,,2022-10-10T12:20:44Z,2022-10-10T00:00:00Z,,"fit","9764322838",,,
i9275884,2022-10-07T21:40:55,"海淀区 跑步","Run",2459,8012.8,2560,6.0,5.356,3.162,true,167,154,82.27341,516,,,,,83.05847,49,,,3.2585604,55.05639,31.960955,,,,,false,false,,,,,,,49,,43,172,145,153,162,171,176,181,190,166,197,1948,142,0,0,0,,,,,,,,,58.0,false,false,false,2557,300,300,,,,,,,,2022-10-07T13:40:55Z,2022-10-07T00:00:00Z,,"fit","9746090513",,"ASICS GT2000",
i9251128,2022-10-06T21:21:51,"海淀区 - 周三强度课","Run",3594,11244.8,3695,10.0,4.609,3.045,true,181,156,80.12143,684,,,,,84.9217,74,,3,3.12877,55.98644,31.550394,,,,,false,false,,,,,,,74,,43,172,145,153,162,171,176,181,190,574,812,707,1027,268,192,0,,,,,,,,,58.0,false,false,false,3694,300,300,43,178,,,,,,2022-10-06T13:21:51Z,2022-10-06T14:44:23Z,,"fit","9740183245",,"ASICS GT2000",
i9212815,2022-10-05T20:13:26,"跑步机上跑步","Run",2504,8000.0,2511,,4.88,3.185,true,184,161,81.8202,509,,,,,92.1001,59,,,3.194888,53.22019,30.527561,,,,true,false,false,,,,,,,59,,43,172,145,153,162,171,176,181,190,120,42,436,1722,52,101,22,,,,,,,,,58.0,false,false,false,2504,300,300,13,173,,,,,,2022-10-05T12:13:26Z,2022-10-05T13:37:23Z,,"fit","9733648932",,"ASICS GT2000",
i9204272,2022-10-05T11:10:12,"海淀区 - 基础训练","Run",154,625.25,159,0.0,5.43,3.917,true,185,165,88.15094,34,,,,,,5,,1,4.060065,53.22019,30.527561,,,,,false,false,,,,,,,5,,43,172,145,153,162,171,176,181,190,14,7,5,6,54,45,27,,,,,,,,,58.0,false,false,false,155,0,0,11,185,,,,,,2022-10-05T03:10:12Z,2022-10-05T07:16:35Z,,"fit","9731872054",,"ASICS GT2000",
i9156467,2022-10-03T20:54:09,"力量训练","WeightTraining",448,,448,,,0.0,true,116,105,,40,,,,,,2,,,,59.48333,30.43717,,,,true,false,false,,,,,,,2,,43,172,145,153,162,171,176,181,190,449,0,0,0,0,0,0,,,,,,,,,58.0,false,false,false,444,0,0,,,,,,,,2022-10-03T12:54:09Z,2022-10-03T13:02:02Z,,"fit","9720783101",,,
i9156142,2022-10-03T20:17:04,"力量训练","WeightTraining",2080,,2080,,,0.0,true,156,119,,221,,,,,55.842484,18,,,,59.48333,30.43717,,,,true,false,false,,,,,,,18,,43,172,145,153,162,171,176,181,190,1945,107,29,0,0,0,0,,,,,,,,,58.0,false,false,false,2078,0,0,,,,,,,,2022-10-03T12:17:04Z,2022-10-03T00:00:00Z,,"fit","9720731676",,,
i9134809,2022-10-02T20:50:14,"海淀区 跑步","Run",5784,18465.04,5786,49.0,4.078,3.192,true,179,164,83.49163,1188,,,,,92.00397,136,,,3.192434,65.546585,31.17056,,,,,false,false,,,,,,,136,,43,172,145,153,162,171,176,181,190,31,128,1485,3921,196,22,0,,,,,,,,,58.0,false,false,false,5784,300,300,,,,,,,,2022-10-02T12:50:14Z,2022-10-02T00:00:00Z,,"fit","9715550281",,"ASICS GT2000",
i9131253,2022-10-02T14:12:32,"海淀区 骑行","Ride",12201,52489.6,18612,93.0,7.94,4.372,true,134,101,,835,,,,,43.526814,65,,,4.302074,65.546585,31.17056,,,,,false,false,,150,,,,,65,,43,172,138,153,160,171,176,181,190,12086,0,0,0,0,0,0,,,,,,,,,58.0,false,false,false,12351,0,0,,,,,,,,2022-10-02T06:12:32Z,2022-10-02T00:00:00Z,,"fit","9714424682",,"bike",
i9079115,2022-09-30T20:30:29,"海淀区 跑步","Run",2498,7929.8,2503,1.0,4.889,3.168,true,185,156,82.24112,503,,,,,84.88677,50,,,3.1744595,51.617054,27.730944,,,,,false,false,,,,,,,50,,43,172,145,153,162,171,176,181,190,122,736,1394,78,29,24,117,,,,,,,,,58.0,false,false,false,2498,300,300,,,,,,,,2022-09-30T12:30:29Z,2022-09-30T00:00:00Z,,"fit","9703527313",,"ASICS GT2000",
i9048448,2022-09-29T20:00:52,"海淀区 跑步","Run",1224,4201.67,1229,0.0,5.048,3.419,true,184,164,84.01024,262,,,,,92.241844,29,,,3.4327369,51.865376,27.194366,,,,,false,false,,,,,,,29,,43,172,145,153,162,171,176,181,190,27,48,226,759,37,124,3,,,,,,,,,58.0,false,false,false,1227,300,300,,,,,,,,2022-09-29T12:00:52Z,2022-09-29T12:22:00Z,,"fit","9696727809",,"ASICS GT2000",
i9047891,2022-09-29T19:28:34,"海淀区 跑步","Run",1345,4580.32,1349,1.0,3.956,3.395,true,173,163,82.76568,286,,,,,92.5132,32,,,3.4054422,51.865376,27.194366,,,,,false,false,,,,,,,32,,43,172,145,153,162,171,176,181,190,26,58,353,876,32,0,0,,,,,,,,,58.0,false,false,false,1346,300,300,,,,,,,,2022-09-29T11:28:34Z,2022-09-29T11:57:55Z,,"fit","9696597083",,"ASICS GT2000",
i9047889,2022-09-29T19:03:22,"海淀区 跑步","Run",706,2062.93,717,13.0,3.228,2.882,true,156,144,80.10949,138,,,,,77.893616,12,,,2.921997,51.865376,27.194366,,,,,false,false,,,,,,,12,,43,172,145,153,162,171,176,181,190,128,484,91,0,0,0,0,,,,,,,,,58.0,false,false,false,712,0,0,,,,,,,,2022-09-29T11:03:22Z,2022-09-29T00:00:00Z,,"fit","9696596218",,"ASICS GT2000",
i9028177,2022-09-28T19:08:27,"海淀区 - 周三强度课","Run",3371,11057.29,3657,2.0,4.684,3.026,true,183,159,80.61529,669,,,,,87.6386,78,,3,3.2801216,48.61984,26.09067,,,,,false,false,,,,,,,78,,43,172,145,153,162,171,176,181,190,406,423,899,423,355,760,96,,,,,,,,,58.0,false,false,false,3656,300,300,45,179,,,,,,2022-09-28T11:08:27Z,2022-09-28T00:00:00Z,,"fit","9690928572",,"ASICS GT2000",
i9018390,2022-09-28T10:08:06,"有氧运动","Workout",3523,,4944,,,0.0,true,172,127,,337,,,,,63.444695,39,,,,48.61984,26.09067,,,,true,false,false,,,,,,,39,,43,172,145,153,162,171,176,181,190,2901,210,165,213,5,0,0,,,,,,,,,58.0,false,false,false,3488,1200,600,,,,,,,,2022-09-28T02:08:06Z,2022-09-28T00:00:00Z,,"fit","9688826972",,,
i8938942,2022-09-25T21:08:41,"海淀区 骑行","Ride",3286,14766.61,3837,31.0,8.715,3.848,true,160,114,,353,,,,,50.060204,26,,,4.493795,50.72547,26.051373,,,,,false,false,,150,,,,,26,,43,172,138,153,160,171,176,181,190,3399,53,16,0,0,0,0,,,,,,,,,58.0,false,false,false,3735,0,0,,,,,,,,2022-09-25T13:08:41Z,2022-09-25T00:00:00Z,,"fit","9673700253",,"bike",
i8933518,2022-09-25T18:13:51,"昌平区 骑行","Ride",4204,24035.21,4436,18.0,11.178,5.476,true,151,123,,462,,,,,58.00419,41,,,5.717224,50.72547,26.051373,,,,,false,false,,150,,,,,41,,43,172,138,153,160,171,176,181,190,3656,533,0,0,0,0,0,,,,,,,,,58.0,false,false,false,4387,0,0,,,,,,,,2022-09-25T10:13:51Z,2022-09-25T00:00:00Z,,"fit","9672762743",,"bike",
i8914459,2022-09-25T06:45:49,"海淀区 骑行","Ride",7366,40006.34,8292,141.0,17.934,4.901,true,171,127,,890,,,,,63.357826,91,,,5.4312162,50.72547,26.051373,,,,,false,false,,150,,,,,91,,43,172,138,153,160,171,176,181,190,3971,1586,896,852,0,0,0,,,,,,,,,58.0,false,false,false,8161,0,0,,,,,,,,2022-09-24T22:45:49Z,2022-09-25T00:00:00Z,,"fit","9669888565",,"bike",
i8828394,2022-09-21T20:56:17,"海淀区 跑步","Run",2811,10015.84,2820,7.0,3.975,3.551,true,182,170,84.441414,595,,,,,100.495926,79,,,3.5630877,52.578766,24.56552,,,,,false,false,,,,,,,79,,43,172,145,153,162,171,176,181,190,74,99,104,244,1869,422,2,,,,,,,,,58.9,false,false,false,2816,300,300,,,,,,,,2022-09-21T12:56:17Z,2022-09-21T13:45:00Z,,"fit","9648385902",,"ASICS GT2000",
i8812332,2022-09-21T11:04:19,"锻炼（中午）","Workout",1201,,1663,,,0.0,true,152,115,,125,,,,,51.81063,9,,,,52.578766,24.56552,,,,true,false,false,,,,,,,9,,43,172,145,153,162,171,176,181,190,1193,20,0,0,0,0,0,,,,,,,,,58.9,false,false,false,1207,0,0,,,,,,,,2022-09-21T03:04:19Z,2022-09-21T00:00:00Z,,"fit","9645771683",,,
